y,y_pred,y_label,file,model
1,1,202111,"Australia.csv","MLP_50_1_50"
0,0,202113,"Australia.csv","MLP_50_1_100"
0,0,202112,"Australia.csv","MLP_50_1_100"
0,1,202202,"Australia.csv","MLP_50_1_100"
1,1,202111,"Australia.csv","MLP_50_1_100"
0,0,202113,"Australia.csv","MLP_50_1_200"
0,0,202112,"Australia.csv","MLP_50_1_200"
0,1,202202,"Australia.csv","MLP_50_1_200"
1,1,202111,"Australia.csv","MLP_50_1_200"
0,0,202113,"Australia.csv","MLP_50_2_50"
0,0,202112,"Australia.csv","MLP_50_2_50"
0,1,202202,"Australia.csv","MLP_50_2_50"
1,1,202111,"Australia.csv","MLP_50_2_50"
0,0,202113,"Australia.csv","MLP_50_2_100"
0,0,202112,"Australia.csv","MLP_50_2_100"
0,1,202202,"Australia.csv","MLP_50_2_100"
1,1,202111,"Australia.csv","MLP_50_2_100"
0,0,202113,"Australia.csv","MLP_50_2_200"
0,0,202112,"Australia.csv","MLP_50_2_200"
0,0,202202,"Australia.csv","MLP_50_2_200"
1,1,202111,"Australia.csv","MLP_50_2_200"
0,0,202113,"Australia.csv","MLP_50_3_50"
0,0,202112,"Australia.csv","MLP_50_3_50"
0,1,202202,"Australia.csv","MLP_50_3_50"
1,1,202111,"Australia.csv","MLP_50_3_50"
0,0,202113,"Australia.csv","MLP_50_3_100"
0,0,202112,"Australia.csv","MLP_50_3_100"
0,0,202202,"Australia.csv","MLP_50_3_100"
1,1,202111,"Australia.csv","MLP_50_3_100"
0,0,202113,"Australia.csv","MLP_50_3_200"
0,0,202112,"Australia.csv","MLP_50_3_200"
0,0,202202,"Australia.csv","MLP_50_3_200"
1,1,202111,"Australia.csv","MLP_50_3_200"
0,0,202113,"Australia.csv","MLP_100_1_50"
0,0,202112,"Australia.csv","MLP_100_1_50"
0,1,202202,"Australia.csv","MLP_100_1_50"
1,1,202111,"Australia.csv","MLP_100_1_50"
0,0,202113,"Australia.csv","MLP_100_1_100"
0,0,202112,"Australia.csv","MLP_100_1_100"
0,1,202202,"Australia.csv","MLP_100_1_100"
1,1,202111,"Australia.csv","MLP_100_1_100"
0,0,202113,"Australia.csv","MLP_100_1_200"
0,0,202112,"Australia.csv","MLP_100_1_200"
0,1,202202,"Australia.csv","MLP_100_1_200"
1,1,202111,"Australia.csv","MLP_100_1_200"
0,0,202113,"Australia.csv","MLP_100_2_50"
0,0,202112,"Australia.csv","MLP_100_2_50"
0,0,202202,"Australia.csv","MLP_100_2_50"
1,1,202111,"Australia.csv","MLP_100_2_50"
0,1,202113,"Australia.csv","MLP_100_2_100"
0,0,202112,"Australia.csv","MLP_100_2_100"
0,0,202202,"Australia.csv","MLP_100_2_100"
1,1,202111,"Australia.csv","MLP_100_2_100"
0,0,202113,"Australia.csv","MLP_100_2_200"
0,0,202112,"Australia.csv","MLP_100_2_200"
0,0,202202,"Australia.csv","MLP_100_2_200"
1,1,202111,"Australia.csv","MLP_100_2_200"
0,0,202113,"Australia.csv","MLP_100_3_50"
0,0,202112,"Australia.csv","MLP_100_3_50"
0,0,202202,"Australia.csv","MLP_100_3_50"
1,1,202111,"Australia.csv","MLP_100_3_50"
0,0,202113,"Australia.csv","MLP_100_3_100"
0,0,202112,"Australia.csv","MLP_100_3_100"
0,0,202202,"Australia.csv","MLP_100_3_100"
1,1,202111,"Australia.csv","MLP_100_3_100"
0,0,202113,"Australia.csv","MLP_100_3_200"
0,0,202112,"Australia.csv","MLP_100_3_200"
0,0,202202,"Australia.csv","MLP_100_3_200"
1,1,202111,"Australia.csv","MLP_100_3_200"
0,0,202113,"Australia.csv","MLP_200_1_50"
0,0,202112,"Australia.csv","MLP_200_1_50"
0,1,202202,"Australia.csv","MLP_200_1_50"
1,1,202111,"Australia.csv","MLP_200_1_50"
0,0,202113,"Australia.csv","MLP_200_1_100"
0,0,202112,"Australia.csv","MLP_200_1_100"
0,0,202202,"Australia.csv","MLP_200_1_100"
1,1,202111,"Australia.csv","MLP_200_1_100"
0,0,202113,"Australia.csv","MLP_200_1_200"
0,0,202112,"Australia.csv","MLP_200_1_200"
0,0,202202,"Australia.csv","MLP_200_1_200"
1,1,202111,"Australia.csv","MLP_200_1_200"
0,0,202113,"Australia.csv","MLP_200_2_50"
0,0,202112,"Australia.csv","MLP_200_2_50"
0,0,202202,"Australia.csv","MLP_200_2_50"
1,1,202111,"Australia.csv","MLP_200_2_50"
0,0,202113,"Australia.csv","MLP_200_2_100"
0,0,202112,"Australia.csv","MLP_200_2_100"
0,0,202202,"Australia.csv","MLP_200_2_100"
1,1,202111,"Australia.csv","MLP_200_2_100"
0,0,202113,"Australia.csv","MLP_200_2_200"
0,0,202112,"Australia.csv","MLP_200_2_200"
0,0,202202,"Australia.csv","MLP_200_2_200"
1,1,202111,"Australia.csv","MLP_200_2_200"
0,0,202113,"Australia.csv","MLP_200_3_50"
0,0,202112,"Australia.csv","MLP_200_3_50"
0,0,202202,"Australia.csv","MLP_200_3_50"
1,1,202111,"Australia.csv","MLP_200_3_50"
0,0,202113,"Australia.csv","MLP_200_3_100"
0,0,202112,"Australia.csv","MLP_200_3_100"
0,0,202202,"Australia.csv","MLP_200_3_100"
1,1,202111,"Australia.csv","MLP_200_3_100"
0,0,202113,"Australia.csv","MLP_200_3_200"
0,0,202112,"Australia.csv","MLP_200_3_200"
0,0,202202,"Australia.csv","MLP_200_3_200"
1,1,202111,"Australia.csv","MLP_200_3_200"
0,0,202113,"Australia.csv","LSTM_50_1_50"
0,0,202112,"Australia.csv","LSTM_50_1_50"
0,1,202202,"Australia.csv","LSTM_50_1_50"
1,0,202111,"Australia.csv","LSTM_50_1_50"
0,0,202113,"Australia.csv","LSTM_50_1_100"
0,0,202112,"Australia.csv","LSTM_50_1_100"
0,1,202202,"Australia.csv","LSTM_50_1_100"
1,1,202111,"Australia.csv","LSTM_50_1_100"
0,0,202113,"Australia.csv","LSTM_50_1_200"
0,0,202112,"Australia.csv","LSTM_50_1_200"
0,1,202202,"Australia.csv","LSTM_50_1_200"
1,1,202111,"Australia.csv","LSTM_50_1_200"
0,1,202113,"Australia.csv","LSTM_50_2_50"
0,1,202112,"Australia.csv","LSTM_50_2_50"
0,1,202202,"Australia.csv","LSTM_50_2_50"
1,1,202111,"Australia.csv","LSTM_50_2_50"
0,1,202113,"Australia.csv","LSTM_50_2_100"
0,0,202112,"Australia.csv","LSTM_50_2_100"
0,1,202202,"Australia.csv","LSTM_50_2_100"
1,1,202111,"Australia.csv","LSTM_50_2_100"
0,1,202113,"Australia.csv","LSTM_50_2_200"
0,1,202112,"Australia.csv","LSTM_50_2_200"
0,1,202202,"Australia.csv","LSTM_50_2_200"
1,1,202111,"Australia.csv","LSTM_50_2_200"
0,1,202113,"Australia.csv","LSTM_50_3_50"
0,1,202112,"Australia.csv","LSTM_50_3_50"
0,1,202202,"Australia.csv","LSTM_50_3_50"
1,1,202111,"Australia.csv","LSTM_50_3_50"
0,1,202113,"Australia.csv","LSTM_50_3_100"
0,1,202112,"Australia.csv","LSTM_50_3_100"
0,1,202202,"Australia.csv","LSTM_50_3_100"
1,1,202111,"Australia.csv","LSTM_50_3_100"
0,1,202113,"Australia.csv","LSTM_50_3_200"
0,1,202112,"Australia.csv","LSTM_50_3_200"
0,1,202202,"Australia.csv","LSTM_50_3_200"
1,1,202111,"Australia.csv","LSTM_50_3_200"
0,0,202113,"Australia.csv","LSTM_100_1_50"
0,0,202112,"Australia.csv","LSTM_100_1_50"
0,1,202202,"Australia.csv","LSTM_100_1_50"
1,1,202111,"Australia.csv","LSTM_100_1_50"
0,1,202113,"Australia.csv","LSTM_100_1_100"
0,0,202112,"Australia.csv","LSTM_100_1_100"
0,1,202202,"Australia.csv","LSTM_100_1_100"
1,1,202111,"Australia.csv","LSTM_100_1_100"
0,0,202113,"Australia.csv","LSTM_100_1_200"
0,0,202112,"Australia.csv","LSTM_100_1_200"
0,1,202202,"Australia.csv","LSTM_100_1_200"
1,1,202111,"Australia.csv","LSTM_100_1_200"
0,0,202113,"Australia.csv","LSTM_100_2_50"
0,0,202112,"Australia.csv","LSTM_100_2_50"
0,1,202202,"Australia.csv","LSTM_100_2_50"
1,1,202111,"Australia.csv","LSTM_100_2_50"
0,0,202113,"Australia.csv","LSTM_100_2_100"
0,0,202112,"Australia.csv","LSTM_100_2_100"
0,1,202202,"Australia.csv","LSTM_100_2_100"
1,1,202111,"Australia.csv","LSTM_100_2_100"
0,1,202113,"Australia.csv","LSTM_100_2_200"
0,0,202112,"Australia.csv","LSTM_100_2_200"
0,1,202202,"Australia.csv","LSTM_100_2_200"
1,1,202111,"Australia.csv","LSTM_100_2_200"
0,0,202113,"Australia.csv","LSTM_100_3_50"
0,0,202112,"Australia.csv","LSTM_100_3_50"
0,1,202202,"Australia.csv","LSTM_100_3_50"
1,1,202111,"Australia.csv","LSTM_100_3_50"
0,0,202113,"Australia.csv","LSTM_100_3_100"
0,0,202112,"Australia.csv","LSTM_100_3_100"
0,1,202202,"Australia.csv","LSTM_100_3_100"
1,1,202111,"Australia.csv","LSTM_100_3_100"
0,0,202113,"Australia.csv","LSTM_100_3_200"
0,0,202112,"Australia.csv","LSTM_100_3_200"
0,0,202202,"Australia.csv","LSTM_100_3_200"
1,1,202111,"Australia.csv","LSTM_100_3_200"
0,0,202113,"Australia.csv","LSTM_200_1_50"
0,0,202112,"Australia.csv","LSTM_200_1_50"
0,1,202202,"Australia.csv","LSTM_200_1_50"
1,1,202111,"Australia.csv","LSTM_200_1_50"
0,0,202113,"Australia.csv","LSTM_200_1_100"
0,0,202112,"Australia.csv","LSTM_200_1_100"
0,1,202202,"Australia.csv","LSTM_200_1_100"
1,1,202111,"Australia.csv","LSTM_200_1_100"
0,0,202113,"Australia.csv","LSTM_200_1_200"
0,0,202112,"Australia.csv","LSTM_200_1_200"
0,1,202202,"Australia.csv","LSTM_200_1_200"
1,1,202111,"Australia.csv","LSTM_200_1_200"
0,0,202113,"Australia.csv","LSTM_200_2_50"
0,0,202112,"Australia.csv","LSTM_200_2_50"
0,1,202202,"Australia.csv","LSTM_200_2_50"
1,1,202111,"Australia.csv","LSTM_200_2_50"
0,0,202113,"Australia.csv","LSTM_200_2_100"
0,0,202112,"Australia.csv","LSTM_200_2_100"
0,1,202202,"Australia.csv","LSTM_200_2_100"
1,0,202111,"Australia.csv","LSTM_200_2_100"
0,0,202113,"Australia.csv","LSTM_200_2_200"
0,0,202112,"Australia.csv","LSTM_200_2_200"
0,1,202202,"Australia.csv","LSTM_200_2_200"
1,1,202111,"Australia.csv","LSTM_200_2_200"
0,0,202113,"Australia.csv","LSTM_200_3_50"
0,0,202112,"Australia.csv","LSTM_200_3_50"
0,1,202202,"Australia.csv","LSTM_200_3_50"
1,1,202111,"Australia.csv","LSTM_200_3_50"
0,0,202113,"Australia.csv","LSTM_200_3_100"
0,0,202112,"Australia.csv","LSTM_200_3_100"
0,1,202202,"Australia.csv","LSTM_200_3_100"
1,1,202111,"Australia.csv","LSTM_200_3_100"
0,0,202113,"Australia.csv","LSTM_200_3_200"
0,0,202112,"Australia.csv","LSTM_200_3_200"
0,1,202202,"Australia.csv","LSTM_200_3_200"
1,1,202111,"Australia.csv","LSTM_200_3_200"
1,1,202109,"Barbados.csv","ARIMA_2_1"
0,0,202110,"Barbados.csv","ARIMA_2_1"
1,1,202111,"Barbados.csv","ARIMA_2_1"
0,1,202112,"Barbados.csv","ARIMA_2_1"
0,1,202113,"Barbados.csv","ARIMA_2_1"
0,0,202202,"Barbados.csv","ARIMA_2_1"
1,1,202109,"Barbados.csv","ARIMA_2_2"
0,0,202110,"Barbados.csv","ARIMA_2_2"
1,1,202111,"Barbados.csv","ARIMA_2_2"
0,0,202112,"Barbados.csv","ARIMA_2_2"
0,1,202113,"Barbados.csv","ARIMA_2_2"
0,1,202202,"Barbados.csv","ARIMA_2_2"
1,1,202109,"Barbados.csv","ARIMA_2_3"
0,1,202110,"Barbados.csv","ARIMA_2_3"
1,0,202111,"Barbados.csv","ARIMA_2_3"
0,1,202112,"Barbados.csv","ARIMA_2_3"
0,0,202113,"Barbados.csv","ARIMA_2_3"
0,0,202202,"Barbados.csv","ARIMA_2_3"
1,1,202109,"Barbados.csv","ARIMA_4_1"
0,1,202110,"Barbados.csv","ARIMA_4_1"
1,0,202111,"Barbados.csv","ARIMA_4_1"
0,1,202112,"Barbados.csv","ARIMA_4_1"
0,1,202113,"Barbados.csv","ARIMA_4_1"
0,0,202202,"Barbados.csv","ARIMA_4_1"
1,0,202109,"Barbados.csv","ARIMA_4_2"
0,1,202110,"Barbados.csv","ARIMA_4_2"
1,0,202111,"Barbados.csv","ARIMA_4_2"
0,1,202112,"Barbados.csv","ARIMA_4_2"
0,0,202113,"Barbados.csv","ARIMA_4_2"
0,0,202202,"Barbados.csv","ARIMA_4_2"
1,1,202109,"Barbados.csv","ARIMA_4_3"
0,1,202110,"Barbados.csv","ARIMA_4_3"
1,1,202111,"Barbados.csv","ARIMA_4_3"
0,1,202112,"Barbados.csv","ARIMA_4_3"
0,1,202113,"Barbados.csv","ARIMA_4_3"
0,0,202202,"Barbados.csv","ARIMA_4_3"
1,0,202109,"Barbados.csv","ARIMA_8_1"
0,1,202110,"Barbados.csv","ARIMA_8_1"
1,0,202111,"Barbados.csv","ARIMA_8_1"
0,1,202112,"Barbados.csv","ARIMA_8_1"
0,0,202113,"Barbados.csv","ARIMA_8_1"
0,1,202202,"Barbados.csv","ARIMA_8_1"
1,1,202109,"Barbados.csv","ARIMA_8_2"
0,1,202110,"Barbados.csv","ARIMA_8_2"
1,0,202111,"Barbados.csv","ARIMA_8_2"
0,1,202112,"Barbados.csv","ARIMA_8_2"
0,0,202113,"Barbados.csv","ARIMA_8_2"
0,1,202202,"Barbados.csv","ARIMA_8_2"
1,0,202109,"Barbados.csv","ARIMA_8_3"
0,1,202110,"Barbados.csv","ARIMA_8_3"
1,0,202111,"Barbados.csv","ARIMA_8_3"
0,1,202112,"Barbados.csv","ARIMA_8_3"
0,0,202113,"Barbados.csv","ARIMA_8_3"
0,0,202202,"Barbados.csv","ARIMA_8_3"
0,0,202113,"Barbados.csv","KNN_2_1"
0,0,202112,"Barbados.csv","KNN_2_1"
0,0,202202,"Barbados.csv","KNN_2_1"
0,0,202113,"Barbados.csv","KNN_2_2"
0,0,202112,"Barbados.csv","KNN_2_2"
0,0,202202,"Barbados.csv","KNN_2_2"
0,0,202113,"Barbados.csv","KNN_2_3"
0,0,202112,"Barbados.csv","KNN_2_3"
0,0,202202,"Barbados.csv","KNN_2_3"
0,0,202113,"Barbados.csv","KNN_2_4"
0,0,202112,"Barbados.csv","KNN_2_4"
0,0,202202,"Barbados.csv","KNN_2_4"
0,0,202113,"Barbados.csv","KNN_2_5"
0,0,202112,"Barbados.csv","KNN_2_5"
0,0,202202,"Barbados.csv","KNN_2_5"
0,0,202113,"Barbados.csv","KNN_4_1"
0,1,202112,"Barbados.csv","KNN_4_1"
0,0,202202,"Barbados.csv","KNN_4_1"
0,0,202113,"Barbados.csv","KNN_4_2"
0,0,202112,"Barbados.csv","KNN_4_2"
0,0,202202,"Barbados.csv","KNN_4_2"
0,0,202113,"Barbados.csv","KNN_4_3"
0,0,202112,"Barbados.csv","KNN_4_3"
0,0,202202,"Barbados.csv","KNN_4_3"
0,0,202113,"Barbados.csv","KNN_4_4"
0,0,202112,"Barbados.csv","KNN_4_4"
0,0,202202,"Barbados.csv","KNN_4_4"
0,0,202113,"Barbados.csv","KNN_4_5"
0,0,202112,"Barbados.csv","KNN_4_5"
0,0,202202,"Barbados.csv","KNN_4_5"
0,0,202113,"Barbados.csv","KNN_8_1"
0,0,202112,"Barbados.csv","KNN_8_1"
0,0,202202,"Barbados.csv","KNN_8_1"
0,0,202113,"Barbados.csv","KNN_8_2"
0,0,202112,"Barbados.csv","KNN_8_2"
0,0,202202,"Barbados.csv","KNN_8_2"
0,0,202113,"Barbados.csv","KNN_8_3"
0,0,202112,"Barbados.csv","KNN_8_3"
0,0,202202,"Barbados.csv","KNN_8_3"
0,0,202113,"Barbados.csv","KNN_8_4"
0,0,202112,"Barbados.csv","KNN_8_4"
0,0,202202,"Barbados.csv","KNN_8_4"
0,0,202113,"Barbados.csv","KNN_8_5"
0,0,202112,"Barbados.csv","KNN_8_5"
0,0,202202,"Barbados.csv","KNN_8_5"
0,0,202113,"Barbados.csv","MLP_50_1_50"
0,0,202112,"Barbados.csv","MLP_50_1_50"
0,0,202202,"Barbados.csv","MLP_50_1_50"
0,0,202113,"Barbados.csv","MLP_50_1_100"
0,0,202112,"Barbados.csv","MLP_50_1_100"
0,0,202202,"Barbados.csv","MLP_50_1_100"
0,0,202113,"Barbados.csv","MLP_50_1_200"
0,0,202112,"Barbados.csv","MLP_50_1_200"
0,0,202202,"Barbados.csv","MLP_50_1_200"
0,0,202113,"Barbados.csv","MLP_50_2_50"
0,0,202112,"Barbados.csv","MLP_50_2_50"
0,0,202202,"Barbados.csv","MLP_50_2_50"
0,0,202113,"Barbados.csv","MLP_50_2_100"
0,0,202112,"Barbados.csv","MLP_50_2_100"
0,0,202202,"Barbados.csv","MLP_50_2_100"
0,0,202113,"Barbados.csv","MLP_50_2_200"
0,0,202112,"Barbados.csv","MLP_50_2_200"
0,0,202202,"Barbados.csv","MLP_50_2_200"
0,0,202113,"Barbados.csv","MLP_50_3_50"
0,0,202112,"Barbados.csv","MLP_50_3_50"
0,0,202202,"Barbados.csv","MLP_50_3_50"
0,0,202113,"Barbados.csv","MLP_50_3_100"
0,0,202112,"Barbados.csv","MLP_50_3_100"
0,0,202202,"Barbados.csv","MLP_50_3_100"
0,0,202113,"Barbados.csv","MLP_50_3_200"
0,0,202112,"Barbados.csv","MLP_50_3_200"
0,0,202202,"Barbados.csv","MLP_50_3_200"
0,0,202113,"Barbados.csv","MLP_100_1_50"
0,0,202112,"Barbados.csv","MLP_100_1_50"
0,0,202202,"Barbados.csv","MLP_100_1_50"
0,0,202113,"Barbados.csv","MLP_100_1_100"
0,0,202112,"Barbados.csv","MLP_100_1_100"
0,0,202202,"Barbados.csv","MLP_100_1_100"
0,0,202113,"Barbados.csv","MLP_100_1_200"
0,0,202112,"Barbados.csv","MLP_100_1_200"
0,0,202202,"Barbados.csv","MLP_100_1_200"
0,0,202113,"Barbados.csv","MLP_100_2_50"
0,0,202112,"Barbados.csv","MLP_100_2_50"
0,0,202202,"Barbados.csv","MLP_100_2_50"
0,0,202113,"Barbados.csv","MLP_100_2_100"
0,0,202112,"Barbados.csv","MLP_100_2_100"
0,0,202202,"Barbados.csv","MLP_100_2_100"
0,0,202113,"Barbados.csv","MLP_100_2_200"
0,0,202112,"Barbados.csv","MLP_100_2_200"
0,0,202202,"Barbados.csv","MLP_100_2_200"
0,0,202113,"Barbados.csv","MLP_100_3_50"
0,0,202112,"Barbados.csv","MLP_100_3_50"
0,0,202202,"Barbados.csv","MLP_100_3_50"
0,0,202113,"Barbados.csv","MLP_100_3_100"
0,0,202112,"Barbados.csv","MLP_100_3_100"
0,0,202202,"Barbados.csv","MLP_100_3_100"
0,0,202113,"Barbados.csv","MLP_100_3_200"
0,0,202112,"Barbados.csv","MLP_100_3_200"
0,0,202202,"Barbados.csv","MLP_100_3_200"
0,0,202113,"Barbados.csv","MLP_200_1_50"
0,0,202112,"Barbados.csv","MLP_200_1_50"
0,0,202202,"Barbados.csv","MLP_200_1_50"
0,0,202113,"Barbados.csv","MLP_200_1_100"
0,0,202112,"Barbados.csv","MLP_200_1_100"
0,0,202202,"Barbados.csv","MLP_200_1_100"
0,0,202113,"Barbados.csv","MLP_200_1_200"
0,0,202112,"Barbados.csv","MLP_200_1_200"
0,0,202202,"Barbados.csv","MLP_200_1_200"
0,0,202113,"Barbados.csv","MLP_200_2_50"
0,0,202112,"Barbados.csv","MLP_200_2_50"
0,0,202202,"Barbados.csv","MLP_200_2_50"
0,0,202113,"Barbados.csv","MLP_200_2_100"
0,0,202112,"Barbados.csv","MLP_200_2_100"
0,0,202202,"Barbados.csv","MLP_200_2_100"
0,0,202113,"Barbados.csv","MLP_200_2_200"
0,0,202112,"Barbados.csv","MLP_200_2_200"
0,0,202202,"Barbados.csv","MLP_200_2_200"
0,0,202113,"Barbados.csv","MLP_200_3_50"
0,0,202112,"Barbados.csv","MLP_200_3_50"
0,0,202202,"Barbados.csv","MLP_200_3_50"
0,0,202113,"Barbados.csv","MLP_200_3_100"
0,0,202112,"Barbados.csv","MLP_200_3_100"
0,0,202202,"Barbados.csv","MLP_200_3_100"
0,0,202113,"Barbados.csv","MLP_200_3_200"
0,0,202112,"Barbados.csv","MLP_200_3_200"
0,0,202202,"Barbados.csv","MLP_200_3_200"
0,0,202113,"Barbados.csv","LSTM_50_1_50"
0,0,202112,"Barbados.csv","LSTM_50_1_50"
0,0,202202,"Barbados.csv","LSTM_50_1_50"
0,0,202113,"Barbados.csv","LSTM_50_1_100"
0,0,202112,"Barbados.csv","LSTM_50_1_100"
0,0,202202,"Barbados.csv","LSTM_50_1_100"
0,0,202113,"Barbados.csv","LSTM_50_1_200"
0,0,202112,"Barbados.csv","LSTM_50_1_200"
0,0,202202,"Barbados.csv","LSTM_50_1_200"
0,0,202113,"Barbados.csv","LSTM_50_2_50"
0,0,202112,"Barbados.csv","LSTM_50_2_50"
0,0,202202,"Barbados.csv","LSTM_50_2_50"
0,0,202113,"Barbados.csv","LSTM_50_2_100"
0,0,202112,"Barbados.csv","LSTM_50_2_100"
0,0,202202,"Barbados.csv","LSTM_50_2_100"
0,0,202113,"Barbados.csv","LSTM_50_2_200"
0,0,202112,"Barbados.csv","LSTM_50_2_200"
0,0,202202,"Barbados.csv","LSTM_50_2_200"
0,0,202113,"Barbados.csv","LSTM_50_3_50"
0,0,202112,"Barbados.csv","LSTM_50_3_50"
0,0,202202,"Barbados.csv","LSTM_50_3_50"
0,0,202113,"Barbados.csv","LSTM_50_3_100"
0,0,202112,"Barbados.csv","LSTM_50_3_100"
0,0,202202,"Barbados.csv","LSTM_50_3_100"
0,0,202113,"Barbados.csv","LSTM_50_3_200"
0,0,202112,"Barbados.csv","LSTM_50_3_200"
0,0,202202,"Barbados.csv","LSTM_50_3_200"
0,0,202113,"Barbados.csv","LSTM_100_1_50"
0,0,202112,"Barbados.csv","LSTM_100_1_50"
0,0,202202,"Barbados.csv","LSTM_100_1_50"
0,0,202113,"Barbados.csv","LSTM_100_1_100"
0,0,202112,"Barbados.csv","LSTM_100_1_100"
0,0,202202,"Barbados.csv","LSTM_100_1_100"
0,0,202113,"Barbados.csv","LSTM_100_1_200"
0,0,202112,"Barbados.csv","LSTM_100_1_200"
0,0,202202,"Barbados.csv","LSTM_100_1_200"
0,0,202113,"Barbados.csv","LSTM_100_2_50"
0,0,202112,"Barbados.csv","LSTM_100_2_50"
0,0,202202,"Barbados.csv","LSTM_100_2_50"
0,0,202113,"Barbados.csv","LSTM_100_2_100"
0,0,202112,"Barbados.csv","LSTM_100_2_100"
0,0,202202,"Barbados.csv","LSTM_100_2_100"
0,0,202113,"Barbados.csv","LSTM_100_2_200"
0,0,202112,"Barbados.csv","LSTM_100_2_200"
0,0,202202,"Barbados.csv","LSTM_100_2_200"
0,0,202113,"Barbados.csv","LSTM_100_3_50"
0,0,202112,"Barbados.csv","LSTM_100_3_50"
0,0,202202,"Barbados.csv","LSTM_100_3_50"
0,0,202113,"Barbados.csv","LSTM_100_3_100"
0,0,202112,"Barbados.csv","LSTM_100_3_100"
0,0,202202,"Barbados.csv","LSTM_100_3_100"
0,0,202113,"Barbados.csv","LSTM_100_3_200"
0,0,202112,"Barbados.csv","LSTM_100_3_200"
0,0,202202,"Barbados.csv","LSTM_100_3_200"
0,0,202113,"Barbados.csv","LSTM_200_1_50"
0,0,202112,"Barbados.csv","LSTM_200_1_50"
0,0,202202,"Barbados.csv","LSTM_200_1_50"
0,0,202113,"Barbados.csv","LSTM_200_1_100"
0,0,202112,"Barbados.csv","LSTM_200_1_100"
0,0,202202,"Barbados.csv","LSTM_200_1_100"
0,0,202113,"Barbados.csv","LSTM_200_1_200"
0,0,202112,"Barbados.csv","LSTM_200_1_200"
0,0,202202,"Barbados.csv","LSTM_200_1_200"
0,0,202113,"Barbados.csv","LSTM_200_2_50"
0,0,202112,"Barbados.csv","LSTM_200_2_50"
0,0,202202,"Barbados.csv","LSTM_200_2_50"
0,0,202113,"Barbados.csv","LSTM_200_2_100"
0,0,202112,"Barbados.csv","LSTM_200_2_100"
0,0,202202,"Barbados.csv","LSTM_200_2_100"
0,0,202113,"Barbados.csv","LSTM_200_2_200"
0,0,202112,"Barbados.csv","LSTM_200_2_200"
0,0,202202,"Barbados.csv","LSTM_200_2_200"
0,0,202113,"Barbados.csv","LSTM_200_3_50"
0,0,202112,"Barbados.csv","LSTM_200_3_50"
0,0,202202,"Barbados.csv","LSTM_200_3_50"
0,0,202113,"Barbados.csv","LSTM_200_3_100"
0,0,202112,"Barbados.csv","LSTM_200_3_100"
0,0,202202,"Barbados.csv","LSTM_200_3_100"
0,0,202113,"Barbados.csv","LSTM_200_3_200"
0,0,202112,"Barbados.csv","LSTM_200_3_200"
0,0,202202,"Barbados.csv","LSTM_200_3_200"
1,1,202108,"Belarus.csv","ARIMA_2_1"
0,0,202109,"Belarus.csv","ARIMA_2_1"
1,1,202110,"Belarus.csv","ARIMA_2_1"
1,0,202111,"Belarus.csv","ARIMA_2_1"
0,1,202112,"Belarus.csv","ARIMA_2_1"
0,0,202113,"Belarus.csv","ARIMA_2_1"
1,0,202108,"Belarus.csv","ARIMA_2_2"
0,1,202109,"Belarus.csv","ARIMA_2_2"
1,0,202110,"Belarus.csv","ARIMA_2_2"
1,0,202111,"Belarus.csv","ARIMA_2_2"
0,0,202112,"Belarus.csv","ARIMA_2_2"
0,1,202113,"Belarus.csv","ARIMA_2_2"
1,1,202108,"Belarus.csv","ARIMA_2_3"
0,0,202109,"Belarus.csv","ARIMA_2_3"
1,1,202110,"Belarus.csv","ARIMA_2_3"
1,0,202111,"Belarus.csv","ARIMA_2_3"
0,1,202112,"Belarus.csv","ARIMA_2_3"
0,0,202113,"Belarus.csv","ARIMA_2_3"
1,1,202108,"Belarus.csv","ARIMA_4_1"
0,0,202109,"Belarus.csv","ARIMA_4_1"
1,1,202110,"Belarus.csv","ARIMA_4_1"
1,0,202111,"Belarus.csv","ARIMA_4_1"
0,1,202112,"Belarus.csv","ARIMA_4_1"
0,0,202113,"Belarus.csv","ARIMA_4_1"
1,1,202108,"Belarus.csv","ARIMA_4_2"
0,0,202109,"Belarus.csv","ARIMA_4_2"
1,0,202110,"Belarus.csv","ARIMA_4_2"
1,1,202111,"Belarus.csv","ARIMA_4_2"
0,0,202112,"Belarus.csv","ARIMA_4_2"
0,1,202113,"Belarus.csv","ARIMA_4_2"
1,0,202108,"Belarus.csv","ARIMA_4_3"
0,0,202109,"Belarus.csv","ARIMA_4_3"
1,1,202110,"Belarus.csv","ARIMA_4_3"
1,0,202111,"Belarus.csv","ARIMA_4_3"
0,1,202112,"Belarus.csv","ARIMA_4_3"
0,1,202113,"Belarus.csv","ARIMA_4_3"
1,0,202108,"Belarus.csv","ARIMA_8_1"
0,1,202109,"Belarus.csv","ARIMA_8_1"
1,1,202110,"Belarus.csv","ARIMA_8_1"
1,0,202111,"Belarus.csv","ARIMA_8_1"
0,1,202112,"Belarus.csv","ARIMA_8_1"
0,0,202113,"Belarus.csv","ARIMA_8_1"
1,1,202108,"Belarus.csv","ARIMA_8_2"
0,1,202109,"Belarus.csv","ARIMA_8_2"
1,0,202110,"Belarus.csv","ARIMA_8_2"
1,0,202111,"Belarus.csv","ARIMA_8_2"
0,1,202112,"Belarus.csv","ARIMA_8_2"
0,1,202113,"Belarus.csv","ARIMA_8_2"
